type,,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,PID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID,RID
loc,,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9
dir,,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
hz,gm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units,,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless
12,20,0.009215530228436334,0.01095354059202866,0.012871486971519413,0.012862566228234564,0.015153416049719566,0.014398795570901606,0.015591222143666943,0.015174225301606233,0.016009035648296744,0.01784856301820996,0.017348074639355966,0.018745186999143546,0.01734375716571057,0.01761375603324396,0.01487306609008045,0.01467311006191171,0.010292034013923226,0.009781259838505292,0.0002477942395881303,0.00018816776281935772,0.00030121983034807803,0.0003872418310949781,0.0003442804556519403,0.0009715527586758438,0.0003181944461921718,0.0013236047523894413,0.0001746559369157815,0.0012995021903878445,6.645213277342754e-05,0.0007922171386219853,0.00034208350780274714,0.00027601912530380993,0.00022469910241624814,4.1939803814180554e-05,6.325137542383875e-05,2.4969236388601755e-05
12,21,0.01109371704332706,0.0078063123098577195,0.014889543379491145,0.01123481737030668,0.01783086696293285,0.012809535934051272,0.02020781263237178,0.01301153944519105,0.024078825209361887,0.015073014831829016,0.023409949495716238,0.017149581496388278,0.021036454734565717,0.01813707744074231,0.01763977444840219,0.01599064924979205,0.010514470541795171,0.010602838997701937,0.0020436958550195433,0.0003639100239188415,0.0011157884182909444,0.00012980925623618918,0.0007179476736179571,0.00015067498047531192,0.0009150559212797549,2.3037927432119942e-05,0.0003174176679159071,0.0005008320399761944,0.0015632866334588773,0.0010991385080102978,0.0016829457232355276,0.0014674347412407423,0.0012230594410655626,0.0008991540606200962,9.030864437672252e-05,0.0002111083053395753
12,22,0.01040113115193069,0.009682722704484063,0.014745501183471824,0.012771728085286137,0.020519578943517084,0.015338475371712281,0.02346561949854381,0.01620518738413693,0.027733155563346285,0.016554858898231283,0.026271606716178557,0.01741993922900463,0.024040002062486937,0.01689165254488296,0.01929418626297957,0.014876110180467294,0.011998428415632503,0.009639046632220325,0.0008316773778062723,0.0013937974091147083,0.0013149330424508869,0.0008120936410249299,0.0023877625730155455,0.000930192618803925,0.0029032698484952432,0.00021613039597508278,0.0059419458891320515,0.0010430020372566395,0.005884702260410746,0.0014776943694259702,0.004141185130380776,0.0012825375185343373,0.0029379436612188034,0.0007002856744628872,0.0002622355119684928,0.00018413997808467452
12,23,0.012601686174292408,0.008172609385094749,0.017836560086018256,0.011403575587342235,0.023213742719732033,0.012933854576330598,0.02806983463803093,0.01390713861357712,0.031864479330343705,0.015776654359650647,0.029956518882206077,0.016133812877817972,0.026045342424520574,0.015357614546482524,0.02136703291746382,0.012818080042397144,0.011307156165264612,0.008976768019237764,0.003540563303010569,0.00016797759017234056,0.004839352257004388,9.108997003451983e-05,0.007581282660374198,0.0001315295982362641,0.008566210524796837,0.00014643611869808996,0.009961485261984954,0.0001607380597129472,0.009374533663145987,0.0001729732548326054,0.006380701338583341,0.00015304367274653936,0.004751470970378493,7.778526948974347e-05,0.0002088002025710003,2.5049463882541453e-05
12,24,0.011527327661779165,0.017035133742534524,0.014642258825056747,0.02073605587008095,0.016655482273913048,0.022321096209674755,0.017031056708070463,0.02249459443040853,0.018157800993596082,0.024034315258567963,0.01847329038771545,0.022360905447460267,0.01733527678067641,0.01866877697052601,0.01413423747236303,0.014996413732227825,0.009202600435092518,0.009595165912894787,0.0021718202885712347,0.006370883411952322,0.0024085407852614178,0.006979143354792215,0.0030979181284523124,0.007395633511288309,0.0031584303275368677,0.007616309064994163,0.002432626674036246,0.006558709385462675,0.0016640794519711037,0.004752372151486845,0.0011886498758536877,0.0019619703972726557,0.0005658116317292103,0.000869772766128008,0.0001569820740149558,0.00022381674521224152
12,25,0.009932758869628506,0.016735339789426346,0.012219435284791856,0.01940373769068658,0.014523864680944288,0.020403567966390538,0.015373100309942942,0.019841911115866195,0.01488793808702305,0.03460784187985422,0.016086818739798527,0.04280061249092675,0.016929247614772346,0.0410223575279414,0.015298527089104903,0.03338098515898395,0.014902165184664177,0.023411129840720867,0.0008685520195714262,0.0036816432408661847,0.0006780612225862046,0.0041130938805595246,0.0013996964893299214,0.004741594447475621,0.0016457274007042387,0.005208204534801721,0.00086190641293624,0.008121455172575846,0.0010690581748531343,0.0089213765413867,0.0012005986068135055,0.0031932030298753977,0.0003976049445579377,0.002954914128563527,6.04648428443578e-05,0.006868761764998265
12,26,0.010231644487387044,0.010412240007497412,0.014273933305963452,0.013922045888025005,0.01650889499291166,0.01599877505124236,0.017271643720602397,0.016950344331418347,0.019096954620126824,0.01980428695037818,0.018827137041536768,0.01957701056448451,0.017366929428539922,0.019217901422823216,0.014055455035208773,0.016754376091630444,0.00956440564791527,0.011184100053883449,0.0019266071874903781,0.0015796671516951151,0.0020759925588445627,0.0013637096915437613,0.0027721043851955504,0.0016062866110277325,0.00286360234064421,0.0012317742531305844,0.0023078180507077185,2.5843863589681712e-05,0.0016095155479346963,0.00031952946408189616,0.001201331784961538,0.0001628620924634693,0.0005748574550675847,1.2572779330265432e-06,0.00015972120832952755,3.7465644942226463e-05
12,27,0.02366132684467681,0.007739421283714606,0.02624457217796014,0.010831567398296727,0.02956864276466888,0.012555914788606539,0.0313505667621049,0.012936198989117178,0.03295700492480598,0.015811492967609232,0.031035115675721533,0.015642224704710307,0.02604336975030793,0.014569819169103425,0.02061871702572912,0.012686479763845833,0.012085385303775882,0.010245460562003499,0.012670378535304325,0.00035360545138948276,0.014324560189165116,0.0001249432217613313,0.015708672856874984,0.00022893920479877332,0.016667918076104443,0.0004212835446816176,0.016437473152391597,0.0006974218785950909,0.013808515993443491,0.0004306959918539528,0.008339872358900272,0.00016051405470005837,0.005112111594343424,5.7956984521543736e-05,0.0005499410025644526,2.6824521327429667e-05
12,28,0.01650761801397558,0.016510142151935494,0.020448096823955153,0.020219743685369843,0.02455108084146291,0.022763895320311707,0.02549693927827482,0.02362153485544059,0.023125888579226275,0.023588377465478195,0.02014375608656425,0.02107464539332458,0.018400519372874798,0.019461919566274705,0.015099000989653548,0.016287846579341323,0.009928638939392602,0.01107269732337246,0.004296066011012837,0.003590937968111211,0.005088763585108694,0.004061195462187577,0.004129953498944174,0.003982933365457881,0.0034839213658733226,0.003928641236027086,0.0018114821593734,0.0031183291072542775,0.0006293997633660931,0.0019767532669454865,0.000620663270050395,0.0010666812163945955,0.0003105311056686959,0.0003840120201599839,8.764825036751589e-05,0.00010944996064003269
12,29,0.011371879380697836,0.01696077209293256,0.015373369410417295,0.02182194123564811,0.017504730258557144,0.023717755545919147,0.01745482898020616,0.02242739194434556,0.017820619293072888,0.0228280315573052,0.016229256926225594,0.0217427268760513,0.015643992264681317,0.02003039461537256,0.0141269809291698,0.015966940841113393,0.010259434464495192,0.009890467155260384,0.0016498646662959067,0.0007209401499588103,0.0024980160805389592,0.0003316880981128623,0.00307803995348467,0.0009605272067458717,0.002840245233935262,0.0012612931111580523,0.0019153436708385125,0.004239801127831573,0.0010526669780531526,0.0036297954678421195,0.0006202407978401484,0.002577169518805008,0.00028122330697893797,0.001233034614352575,8.280632988431867e-05,0.0003069024634082967
12,3,0.007615380712967574,0.01642498822079298,0.010837910113924052,0.02178079681703511,0.010694997191352923,0.025689558841569364,0.010780965554968828,0.026573593213992552,0.01359421813099956,0.024971945302494625,0.014176543453106065,0.0211367149352238,0.01903075441033502,0.018445639865745593,0.021188815245721578,0.015008469215563787,0.014479726725356884,0.010600218070586661,0.000271167403932364,0.0035821057313231595,6.951638898636076e-05,0.004441559273394902,3.17775638681054e-05,0.0035013662389332323,4.424122026572159e-05,0.002485152762670265,0.00015948101846857395,0.0011621161888402775,0.0002287631172402828,0.0007828431571561146,0.00260638333198523,0.000200831021362884,0.002510953845781127,6.90698237074939e-05,0.000710446027989155,3.222056025646391e-05
12,30,0.007124847871806412,0.01362182031660469,0.010481626850783405,0.016376593455782695,0.012265389943788379,0.017193621325245385,0.012787974158120536,0.01632595635488272,0.01465936463506071,0.015797499880513603,0.01578665826812408,0.015641111833902373,0.015374707876490956,0.015132269506099664,0.013531783454205366,0.013082760436121695,0.008957054480181453,0.008956092364026228,2.62882838619114e-05,0.00256750083162837,2.7309206349122657e-05,0.0029385489249338544,0.00010685797300930976,0.0027044912970609456,0.0001430180550535796,0.0020229650838814862,9.909346358511422e-05,0.0012441355557002447,3.0250818726844252e-05,0.0006828668477112018,1.6180973324660972e-05,0.00038453353216338915,3.834626080017882e-05,0.000157766532432818,7.55289375510546e-06,4.9697884410266785e-05
12,31,0.0083996859532923,0.013220290684884093,0.01099190322827995,0.016008178652730437,0.01108886025325254,0.019557517346969026,0.01134649601527834,0.019926608220438017,0.013693230924403676,0.019675537870599977,0.013689994796661012,0.0207785629609753,0.012532716280100215,0.02314416804501249,0.012936396511670953,0.02112517682929671,0.009407662228717474,0.01452754307211291,0.000944083360961722,0.0009542342720818721,0.00022509865262800556,0.0012529567176790704,7.567782521985199e-05,0.0018721764830841624,6.350473107559022e-05,0.0025983089727030875,0.00019054974222402633,0.002738745587449687,0.00021035007766826908,0.0038327629294973363,5.470495625897813e-05,0.0037371272669280745,1.9971356936416004e-05,0.00318348713086418,8.49736508008736e-06,0.0008453030977179571
12,32,0.009501250118964535,0.014280566935774886,0.013774556755082235,0.01843183864566197,0.01798005995123842,0.02113094229581111,0.020153258903224093,0.022457638929963848,0.020370668292894,0.02194595923004477,0.018994640907865658,0.019360513405735396,0.01683600544818192,0.017918406044065867,0.014073389287299277,0.014469503675114213,0.00995003872362902,0.009160228383594987,0.00014060300961249016,0.0035521374044717195,0.0007404116233972446,0.004345812560997751,0.0009636858147637406,0.004492715857882139,0.0008629128528203745,0.004320274472578963,0.0008291983108903114,0.003179194967028613,0.0005771606231685008,0.0018671652671422055,0.0002828440130337856,0.0011001657393643737,7.451811727214277e-05,0.0004597255370900269,8.386075708430094e-06,0.00011232063056243753
12,33,0.008781995312657448,0.011584042675658957,0.013284176602421106,0.016784789126246605,0.016823262473225426,0.021698963254458966,0.017785989797575244,0.02406070854301378,0.01875650755420361,0.024697018382791824,0.017492426337704356,0.021598602473808723,0.015649766410393732,0.018521679329456836,0.01310560498953917,0.01585250828274003,0.008744884324595192,0.010153207173332368,0.0005408882485685791,0.002159397779169156,0.0008544060222675709,0.002784493085109273,0.0011170569130463301,0.002513921797850862,0.0009466243702498331,0.001720993501730409,0.0006003223424692965,0.0011840530598991239,0.00020744790506669274,0.0005846035620137943,3.14830389127415e-05,0.0006882089275976091,1.17093937680759e-05,0.00041155005462372845,7.24181999724076e-07,0.00010542991799791433
12,34,0.02122651009834888,0.012761400478451632,0.023577322243446115,0.016019369390326003,0.02542054396047465,0.01949929717366308,0.027338724685685975,0.0206355288460763,0.03074752876935873,0.020616259758969864,0.028894783677815287,0.01987676309704651,0.02243563298150147,0.017376834526153434,0.018243424821848483,0.014667694684081484,0.010421781586480074,0.01011764750928201,0.006158725904434358,0.0018295513520707653,0.006985105746219698,0.0026224776435604734,0.007163755230063808,0.002370970404770697,0.007425050299197491,0.0020740916293958246,0.009106223779820967,0.001584549362303783,0.007946791234882334,0.0012532194821213293,0.002819585799161961,0.0007366961878741902,0.0015397258262407998,0.0003748946156261671,0.00021263112444296179,8.192629277326572e-05
12,35,0.010734174569087655,0.022298949004712184,0.012001110612750788,0.02318228815625621,0.012554735364247836,0.023359666042177672,0.0124163264713422,0.022647624060066353,0.01281640649624239,0.02917690233927866,0.013681703820820115,0.028959400948061015,0.024385311269016524,0.026345244741558752,0.023982540794373175,0.02476249976277998,0.013930332798082397,0.014117437897703125,0.00020565670900059868,0.009721144029022032,3.740043346568222e-05,0.008470583014719464,3.7511746795899114e-05,0.006109589203258727,2.6411815970817134e-05,0.0040351382120099215,5.169133533488458e-05,0.0023647577707415954,0.0006170493899230463,0.0026861559561869395,0.005586552206838301,0.0020309437044634623,0.00469531851962974,0.0032028456235595757,0.00038988618104340985,0.000287006062105957
12,36,0.009680330931661107,0.015127482450211146,0.014221509739404559,0.014211606788791126,0.020514101885239118,0.013191194812426485,0.02656576977753791,0.015256488330054085,0.04806316223497791,0.0214447485245666,0.050591904469084764,0.029897119122612965,0.045449938676219714,0.03625116823662198,0.03185199284811572,0.030854289472604032,0.013572605341775516,0.012904348021618656,0.0017943900978440732,0.0026257252112485753,0.0027533299813763588,0.0018479357860060209,0.008305955019172926,0.0005285040278045181,0.012699451688082983,4.709915130726645e-05,0.03645468988967715,0.004438796871270203,0.034860919895945766,0.01171736260525203,0.018186189510146302,0.015998006851879333,0.009942314331655284,0.012286525251049478,0.0003677167826846373,0.00027527312651431365
12,37,0.008721126741571663,0.01389866792955437,0.012099516802598749,0.017803366506900634,0.01448371273904285,0.02146357823625105,0.015515210739575808,0.023259770178636376,0.016597325262630643,0.023590821878121605,0.01623526454991971,0.021311633385158957,0.014587710911426865,0.02020129655622175,0.012097488571537508,0.01614064559242986,0.008320139538954116,0.009919904613782374,0.0002144525853881771,0.0030954840345942254,1.251556674129281e-05,0.0032936994369422664,9.837251784238715e-05,0.0033419522145917433,0.00015566547265791843,0.002743333671610504,0.00012151740393243779,0.002317139423405165,0.00010030649196689245,0.0015140031456466817,2.4800708147301828e-05,0.0009224528587342884,4.236265523125621e-06,0.0004212320999226962,3.417991026238053e-06,6.975633596887724e-05
12,38,0.03303968572338728,0.007462934433372113,0.03961537726085593,0.010964319802825006,0.04430711113774052,0.012575112767251238,0.04377005174596835,0.013060758982964457,0.03882722188051799,0.014421478162250345,0.03198474588879748,0.01436255872478918,0.022724295224412636,0.013688178167557618,0.0179061921054902,0.01161397321115733,0.011066745609483106,0.008306208095752322,0.024529297248235857,4.30159895161073e-05,0.027442250557045484,4.12958320841442e-05,0.02971766428468662,0.0001550857456135772,0.029267047746583976,0.00023406975329296148,0.02453631947046997,0.00015946563221711744,0.01749844613816536,3.410706998336375e-05,0.006890584409314344,4.0844969970521184e-05,0.003336359352543352,1.649147691901183e-05,0.0006577564461044661,8.724400233588811e-06
