ID,Incomplete,Quantity-Unit,DV-Unit,DS1-Theta_0,DS2-Theta_0,DS3-Theta_0,DS4-Theta_0
S.ERB.M.bur.0.D.sup.low.15-Cost,0,1 EA,loss_ratio,0.004,0.145,0.147,0.801
S.ERB.M.bur.0.D.sup.low.3-Cost,0,1 EA,loss_ratio,0.024,0.134,0.136,0.815
S.ERB.M.bur.0.D.sup.low.35-Cost,0,1 EA,loss_ratio,0.012,0.14,0.142,0.798
S.ERB.M.bur.0.D.sup.low.70-Cost,0,1 EA,loss_ratio,0.003,0.144,0.254,0.762
S.ERB.M.bur.0.D.sup.med.100-Cost,0,1 EA,loss_ratio,0.01,0.139,0.339,0.74
S.ERB.M.bur.0.D.sup.med.15-Cost,0,1 EA,loss_ratio,0.016,0.135,0.137,0.823
S.ERB.M.bur.0.D.sup.med.3-Cost,0,1 EA,loss_ratio,0.023,0.129,0.131,0.841
S.ERB.M.bur.0.D.sup.med.35-Cost,0,1 EA,loss_ratio,0.01,0.14,0.142,0.808
S.ERB.M.bur.0.D.sup.med.70-Cost,0,1 EA,loss_ratio,0.001,0.149,0.176,0.797
S.ERB.M.bur.1.A.std.hig.100-Cost,0,1 EA,loss_ratio,0.003,0.145,0.337,0.747
S.ERB.M.bur.1.A.std.hig.15-Cost,0,1 EA,loss_ratio,0.001,0.143,0.314,0.807
S.ERB.M.bur.1.A.std.hig.3-Cost,0,1 EA,loss_ratio,0.001,0.155,0.21,0.773
S.ERB.M.bur.1.A.std.hig.35-Cost,0,1 EA,loss_ratio,0.001,0.143,0.332,0.784
S.ERB.M.bur.1.A.std.hig.70-Cost,0,1 EA,loss_ratio,0.004,0.145,0.387,0.726
S.ERB.M.bur.1.A.std.low.100-Cost,0,1 EA,loss_ratio,0.01,0.142,0.42,0.662
S.ERB.M.bur.1.A.std.low.15-Cost,0,1 EA,loss_ratio,0.001,0.173,0.408,0.748
S.ERB.M.bur.1.A.std.low.3-Cost,0,1 EA,loss_ratio,0.001,0.15,0.226,0.701
S.ERB.M.bur.1.A.std.low.35-Cost,0,1 EA,loss_ratio,0.001,0.158,0.564,0.692
S.ERB.M.bur.1.A.std.low.70-Cost,0,1 EA,loss_ratio,0.001,0.152,0.446,0.708
S.ERB.M.bur.1.A.std.med.100-Cost,0,1 EA,loss_ratio,0.011,0.142,0.419,0.681
S.ERB.M.bur.1.A.std.med.15-Cost,0,1 EA,loss_ratio,0.008,0.142,0.38,0.774
S.ERB.M.bur.1.A.std.med.3-Cost,0,1 EA,loss_ratio,0.001,0.146,0.23,0.705
S.ERB.M.bur.1.A.std.med.35-Cost,0,1 EA,loss_ratio,0.001,0.156,0.31,0.766
S.ERB.M.bur.1.A.std.med.70-Cost,0,1 EA,loss_ratio,0.001,0.151,0.347,0.726
S.ERB.M.bur.1.A.sup.hig.100-Cost,0,1 EA,loss_ratio,0.003,0.145,0.337,0.747
S.ERB.M.bur.1.A.sup.hig.15-Cost,0,1 EA,loss_ratio,0.001,0.143,0.314,0.807
S.ERB.M.bur.1.A.sup.hig.3-Cost,0,1 EA,loss_ratio,0.001,0.155,0.21,0.773
S.ERB.M.bur.1.A.sup.hig.35-Cost,0,1 EA,loss_ratio,0.001,0.143,0.332,0.784
S.ERB.M.bur.1.A.sup.hig.70-Cost,0,1 EA,loss_ratio,0.004,0.145,0.387,0.726
S.ERB.M.bur.1.A.sup.low.100-Cost,0,1 EA,loss_ratio,0.01,0.142,0.42,0.662
S.ERB.M.bur.1.A.sup.low.15-Cost,0,1 EA,loss_ratio,0.001,0.173,0.408,0.748
S.ERB.M.bur.1.A.sup.low.3-Cost,0,1 EA,loss_ratio,0.001,0.15,0.226,0.701
S.ERB.M.bur.1.A.sup.low.35-Cost,0,1 EA,loss_ratio,0.001,0.158,0.564,0.692
S.ERB.M.bur.1.A.sup.low.70-Cost,0,1 EA,loss_ratio,0.001,0.152,0.446,0.708
S.ERB.M.bur.1.A.sup.med.100-Cost,0,1 EA,loss_ratio,0.007,0.143,0.403,0.69
S.ERB.M.bur.1.A.sup.med.15-Cost,0,1 EA,loss_ratio,0.006,0.143,0.431,0.766
S.ERB.M.bur.1.A.sup.med.3-Cost,0,1 EA,loss_ratio,0.001,0.15,0.251,0.714
S.ERB.M.bur.1.A.sup.med.35-Cost,0,1 EA,loss_ratio,0.001,0.157,0.364,0.733
S.ERB.M.bur.1.A.sup.med.70-Cost,0,1 EA,loss_ratio,0.001,0.148,0.385,0.719
S.ERB.M.bur.1.B.std.hig.100-Cost,0,1 EA,loss_ratio,0.011,0.141,0.376,0.74
S.ERB.M.bur.1.B.std.hig.15-Cost,0,1 EA,loss_ratio,0.001,0.14,0.315,0.832
S.ERB.M.bur.1.B.std.hig.3-Cost,0,1 EA,loss_ratio,0.001,0.155,0.249,0.782
S.ERB.M.bur.1.B.std.hig.35-Cost,0,1 EA,loss_ratio,0.007,0.136,0.342,0.81
S.ERB.M.bur.1.B.std.hig.70-Cost,0,1 EA,loss_ratio,0.004,0.141,0.335,0.763
S.ERB.M.bur.1.B.std.low.100-Cost,0,1 EA,loss_ratio,0.001,0.155,0.43,0.691
S.ERB.M.bur.1.B.std.low.15-Cost,0,1 EA,loss_ratio,0.001,0.161,0.439,0.784
S.ERB.M.bur.1.B.std.low.3-Cost,0,1 EA,loss_ratio,0.007,0.147,0.328,0.668
S.ERB.M.bur.1.B.std.low.35-Cost,0,1 EA,loss_ratio,0.001,0.163,0.465,0.76
S.ERB.M.bur.1.B.std.low.70-Cost,0,1 EA,loss_ratio,0.001,0.158,0.451,0.748
S.ERB.M.bur.1.B.std.med.100-Cost,0,1 EA,loss_ratio,0.001,0.149,0.316,0.755
S.ERB.M.bur.1.B.std.med.15-Cost,0,1 EA,loss_ratio,0.001,0.15,0.335,0.814
S.ERB.M.bur.1.B.std.med.3-Cost,0,1 EA,loss_ratio,0.001,0.158,0.177,0.742
S.ERB.M.bur.1.B.std.med.35-Cost,0,1 EA,loss_ratio,0.001,0.151,0.31,0.804
S.ERB.M.bur.1.B.std.med.70-Cost,0,1 EA,loss_ratio,0.001,0.154,0.365,0.74
S.ERB.M.bur.1.B.sup.hig.100-Cost,0,1 EA,loss_ratio,0.011,0.141,0.376,0.74
S.ERB.M.bur.1.B.sup.hig.15-Cost,0,1 EA,loss_ratio,0.001,0.14,0.315,0.832
S.ERB.M.bur.1.B.sup.hig.3-Cost,0,1 EA,loss_ratio,0.001,0.155,0.249,0.782
S.ERB.M.bur.1.B.sup.hig.35-Cost,0,1 EA,loss_ratio,0.007,0.136,0.342,0.81
S.ERB.M.bur.1.B.sup.hig.70-Cost,0,1 EA,loss_ratio,0.004,0.141,0.335,0.763
S.ERB.M.bur.1.B.sup.low.100-Cost,0,1 EA,loss_ratio,0.004,0.147,0.438,0.722
S.ERB.M.bur.1.B.sup.low.15-Cost,0,1 EA,loss_ratio,0.001,0.17,0.396,0.791
S.ERB.M.bur.1.B.sup.low.3-Cost,0,1 EA,loss_ratio,0.001,0.158,0.21,0.711
S.ERB.M.bur.1.B.sup.low.35-Cost,0,1 EA,loss_ratio,0.001,0.169,0.407,0.773
S.ERB.M.bur.1.B.sup.low.70-Cost,0,1 EA,loss_ratio,0.001,0.157,0.523,0.708
S.ERB.M.bur.1.B.sup.med.100-Cost,0,1 EA,loss_ratio,0.003,0.147,0.407,0.719
S.ERB.M.bur.1.B.sup.med.15-Cost,0,1 EA,loss_ratio,0.001,0.147,0.34,0.815
S.ERB.M.bur.1.B.sup.med.3-Cost,0,1 EA,loss_ratio,0.001,0.15,0.336,0.689
S.ERB.M.bur.1.B.sup.med.35-Cost,0,1 EA,loss_ratio,0.001,0.161,0.309,0.805
S.ERB.M.bur.1.B.sup.med.70-Cost,0,1 EA,loss_ratio,0.001,0.151,0.358,0.777
S.ERB.M.bur.1.C.std.hig.100-Cost,0,1 EA,loss_ratio,0.001,0.152,0.361,0.776
S.ERB.M.bur.1.C.std.hig.15-Cost,0,1 EA,loss_ratio,0.007,0.128,0.354,0.841
S.ERB.M.bur.1.C.std.hig.3-Cost,0,1 EA,loss_ratio,0.001,0.159,0.24,0.787
S.ERB.M.bur.1.C.std.hig.35-Cost,0,1 EA,loss_ratio,0.01,0.135,0.35,0.837
S.ERB.M.bur.1.C.std.hig.70-Cost,0,1 EA,loss_ratio,0.001,0.144,0.332,0.792
S.ERB.M.bur.1.C.std.low.100-Cost,0,1 EA,loss_ratio,0.001,0.158,0.426,0.759
S.ERB.M.bur.1.C.std.low.15-Cost,0,1 EA,loss_ratio,0.001,0.17,0.432,0.813
S.ERB.M.bur.1.C.std.low.3-Cost,0,1 EA,loss_ratio,0.006,0.147,0.39,0.687
S.ERB.M.bur.1.C.std.low.35-Cost,0,1 EA,loss_ratio,0.001,0.177,0.382,0.8
S.ERB.M.bur.1.C.std.low.70-Cost,0,1 EA,loss_ratio,0.001,0.161,0.538,0.736
S.ERB.M.bur.1.C.std.med.100-Cost,0,1 EA,loss_ratio,0.008,0.145,0.354,0.749
S.ERB.M.bur.1.C.std.med.15-Cost,0,1 EA,loss_ratio,0.001,0.155,0.307,0.842
S.ERB.M.bur.1.C.std.med.3-Cost,0,1 EA,loss_ratio,0.001,0.147,0.292,0.729
S.ERB.M.bur.1.C.std.med.35-Cost,0,1 EA,loss_ratio,0.008,0.146,0.37,0.797
S.ERB.M.bur.1.C.std.med.70-Cost,0,1 EA,loss_ratio,0.001,0.158,0.334,0.79
S.ERB.M.bur.1.C.sup.hig.100-Cost,0,1 EA,loss_ratio,0.001,0.152,0.361,0.776
S.ERB.M.bur.1.C.sup.hig.15-Cost,0,1 EA,loss_ratio,0.007,0.128,0.354,0.841
S.ERB.M.bur.1.C.sup.hig.3-Cost,0,1 EA,loss_ratio,0.001,0.159,0.24,0.787
S.ERB.M.bur.1.C.sup.hig.35-Cost,0,1 EA,loss_ratio,0.01,0.135,0.35,0.837
S.ERB.M.bur.1.C.sup.hig.70-Cost,0,1 EA,loss_ratio,0.001,0.144,0.332,0.792
S.ERB.M.bur.1.C.sup.low.100-Cost,0,1 EA,loss_ratio,0.001,0.16,0.373,0.825
S.ERB.M.bur.1.C.sup.low.15-Cost,0,1 EA,loss_ratio,0.001,0.169,0.435,0.799
S.ERB.M.bur.1.C.sup.low.3-Cost,0,1 EA,loss_ratio,0.004,0.15,0.389,0.688
S.ERB.M.bur.1.C.sup.low.35-Cost,0,1 EA,loss_ratio,0.001,0.179,0.414,0.778
S.ERB.M.bur.1.C.sup.low.70-Cost,0,1 EA,loss_ratio,0.001,0.164,0.444,0.78
S.ERB.M.bur.1.C.sup.med.100-Cost,0,1 EA,loss_ratio,0.008,0.145,0.354,0.749
S.ERB.M.bur.1.C.sup.med.15-Cost,0,1 EA,loss_ratio,0.001,0.155,0.307,0.842
S.ERB.M.bur.1.C.sup.med.3-Cost,0,1 EA,loss_ratio,0.001,0.147,0.292,0.729
S.ERB.M.bur.1.C.sup.med.35-Cost,0,1 EA,loss_ratio,0.008,0.146,0.37,0.797
S.ERB.M.bur.1.C.sup.med.70-Cost,0,1 EA,loss_ratio,0.001,0.158,0.334,0.79
S.ERB.M.bur.1.D.std.hig.100-Cost,0,1 EA,loss_ratio,0.017,0.132,0.331,0.668
S.ERB.M.bur.1.D.std.hig.15-Cost,0,1 EA,loss_ratio,0.014,0.133,0.254,0.722
S.ERB.M.bur.1.D.std.hig.3-Cost,0,1 EA,loss_ratio,0.012,0.137,0.139,0.786
S.ERB.M.bur.1.D.std.hig.35-Cost,0,1 EA,loss_ratio,0.016,0.134,0.288,0.689
S.ERB.M.bur.1.D.std.hig.70-Cost,0,1 EA,loss_ratio,0.026,0.128,0.418,0.577
S.ERB.M.bur.1.D.std.low.100-Cost,0,1 EA,loss_ratio,0.02,0.132,0.335,0.604
S.ERB.M.bur.1.D.std.low.15-Cost,0,1 EA,loss_ratio,0.02,0.133,0.301,0.618
S.ERB.M.bur.1.D.std.low.3-Cost,0,1 EA,loss_ratio,0.002,0.144,0.155,0.707
S.ERB.M.bur.1.D.std.low.35-Cost,0,1 EA,loss_ratio,0.014,0.135,0.293,0.618
S.ERB.M.bur.1.D.std.low.70-Cost,0,1 EA,loss_ratio,0.019,0.134,0.371,0.574
S.ERB.M.bur.1.D.std.med.100-Cost,0,1 EA,loss_ratio,0.012,0.136,0.332,0.566
S.ERB.M.bur.1.D.std.med.15-Cost,0,1 EA,loss_ratio,0.013,0.137,0.257,0.666
S.ERB.M.bur.1.D.std.med.3-Cost,0,1 EA,loss_ratio,0.002,0.144,0.187,0.685
S.ERB.M.bur.1.D.std.med.35-Cost,0,1 EA,loss_ratio,0.015,0.137,0.303,0.634
S.ERB.M.bur.1.D.std.med.70-Cost,0,1 EA,loss_ratio,0.013,0.137,0.32,0.598
S.ERB.M.bur.1.D.sup.hig.100-Cost,0,1 EA,loss_ratio,0.017,0.132,0.331,0.668
S.ERB.M.bur.1.D.sup.hig.15-Cost,0,1 EA,loss_ratio,0.014,0.133,0.254,0.722
S.ERB.M.bur.1.D.sup.hig.3-Cost,0,1 EA,loss_ratio,0.012,0.137,0.139,0.786
S.ERB.M.bur.1.D.sup.hig.35-Cost,0,1 EA,loss_ratio,0.016,0.134,0.288,0.689
S.ERB.M.bur.1.D.sup.hig.70-Cost,0,1 EA,loss_ratio,0.026,0.128,0.418,0.577
S.ERB.M.bur.1.D.sup.low.100-Cost,0,1 EA,loss_ratio,0.024,0.133,0.365,0.559
S.ERB.M.bur.1.D.sup.low.15-Cost,0,1 EA,loss_ratio,0.008,0.139,0.246,0.642
S.ERB.M.bur.1.D.sup.low.3-Cost,0,1 EA,loss_ratio,0.005,0.144,0.207,0.656
S.ERB.M.bur.1.D.sup.low.35-Cost,0,1 EA,loss_ratio,0.022,0.13,0.345,0.59
S.ERB.M.bur.1.D.sup.low.70-Cost,0,1 EA,loss_ratio,0.018,0.134,0.386,0.552
S.ERB.M.bur.1.D.sup.med.100-Cost,0,1 EA,loss_ratio,0.012,0.136,0.332,0.566
S.ERB.M.bur.1.D.sup.med.15-Cost,0,1 EA,loss_ratio,0.013,0.137,0.257,0.666
S.ERB.M.bur.1.D.sup.med.3-Cost,0,1 EA,loss_ratio,0.002,0.144,0.187,0.685
S.ERB.M.bur.1.D.sup.med.35-Cost,0,1 EA,loss_ratio,0.015,0.137,0.303,0.634
S.ERB.M.bur.1.D.sup.med.70-Cost,0,1 EA,loss_ratio,0.013,0.137,0.32,0.598
S.ERB.M.spm.0.A.std.hig.100-Cost,0,1 EA,loss_ratio,0.032,0.034,0.427,0.869
S.ERB.M.spm.0.A.std.hig.15-Cost,0,1 EA,loss_ratio,0.001,0.003,0.413,0.887
S.ERB.M.spm.0.A.std.hig.3-Cost,0,1 EA,loss_ratio,0.018,0.02,0.395,0.865
S.ERB.M.spm.0.A.std.hig.35-Cost,0,1 EA,loss_ratio,0.001,0.003,0.427,0.879
S.ERB.M.spm.0.A.std.hig.70-Cost,0,1 EA,loss_ratio,0.008,0.01,0.427,0.87
S.ERB.M.spm.0.A.std.low.100-Cost,0,1 EA,loss_ratio,0.052,0.092,0.308,0.861
S.ERB.M.spm.0.A.std.low.15-Cost,0,1 EA,loss_ratio,0.01,0.012,0.343,0.876
S.ERB.M.spm.0.A.std.low.3-Cost,0,1 EA,loss_ratio,0.001,0.11,0.293,0.823
S.ERB.M.spm.0.A.std.low.35-Cost,0,1 EA,loss_ratio,0.038,0.04,0.322,0.867
S.ERB.M.spm.0.A.std.low.70-Cost,0,1 EA,loss_ratio,0.066,0.068,0.318,0.862
S.ERB.M.spm.0.A.std.med.100-Cost,0,1 EA,loss_ratio,0.057,0.059,0.34,0.868
S.ERB.M.spm.0.A.std.med.15-Cost,0,1 EA,loss_ratio,0.001,0.003,0.355,0.88
S.ERB.M.spm.0.A.std.med.3-Cost,0,1 EA,loss_ratio,0.002,0.075,0.292,0.841
S.ERB.M.spm.0.A.std.med.35-Cost,0,1 EA,loss_ratio,0.014,0.016,0.347,0.872
S.ERB.M.spm.0.A.std.med.70-Cost,0,1 EA,loss_ratio,0.041,0.043,0.335,0.866
S.ERB.M.spm.0.A.sup.hig.100-Cost,0,1 EA,loss_ratio,0.028,0.03,0.433,0.869
S.ERB.M.spm.0.A.sup.hig.15-Cost,0,1 EA,loss_ratio,0.001,0.003,0.418,0.88
S.ERB.M.spm.0.A.sup.hig.3-Cost,0,1 EA,loss_ratio,0.013,0.015,0.406,0.866
S.ERB.M.spm.0.A.sup.hig.35-Cost,0,1 EA,loss_ratio,0.001,0.003,0.434,0.878
S.ERB.M.spm.0.A.sup.hig.70-Cost,0,1 EA,loss_ratio,0.001,0.003,0.438,0.878
S.ERB.M.spm.0.A.sup.low.100-Cost,0,1 EA,loss_ratio,0.061,0.087,0.317,0.846
S.ERB.M.spm.0.A.sup.low.15-Cost,0,1 EA,loss_ratio,0.007,0.009,0.35,0.873
S.ERB.M.spm.0.A.sup.low.3-Cost,0,1 EA,loss_ratio,0.001,0.102,0.306,0.816
S.ERB.M.spm.0.A.sup.low.35-Cost,0,1 EA,loss_ratio,0.033,0.035,0.334,0.867
S.ERB.M.spm.0.A.sup.low.70-Cost,0,1 EA,loss_ratio,0.062,0.064,0.334,0.844
S.ERB.M.spm.0.A.sup.med.100-Cost,0,1 EA,loss_ratio,0.056,0.058,0.341,0.853
S.ERB.M.spm.0.A.sup.med.15-Cost,0,1 EA,loss_ratio,0.001,0.003,0.355,0.88
S.ERB.M.spm.0.A.sup.med.3-Cost,0,1 EA,loss_ratio,0.012,0.068,0.301,0.843
S.ERB.M.spm.0.A.sup.med.35-Cost,0,1 EA,loss_ratio,0.011,0.013,0.352,0.875
S.ERB.M.spm.0.A.sup.med.70-Cost,0,1 EA,loss_ratio,0.037,0.039,0.348,0.852
S.ERB.M.spm.0.B.std.hig.100-Cost,0,1 EA,loss_ratio,0.05,0.052,0.473,0.876
S.ERB.M.spm.0.B.std.hig.15-Cost,0,1 EA,loss_ratio,0.001,0.003,0.47,0.894
S.ERB.M.spm.0.B.std.hig.3-Cost,0,1 EA,loss_ratio,0.049,0.051,0.406,0.867
S.ERB.M.spm.0.B.std.hig.35-Cost,0,1 EA,loss_ratio,0.001,0.003,0.453,0.882
S.ERB.M.spm.0.B.std.hig.70-Cost,0,1 EA,loss_ratio,0.027,0.029,0.463,0.865
S.ERB.M.spm.0.B.std.low.100-Cost,0,1 EA,loss_ratio,0.026,0.119,0.336,0.862
S.ERB.M.spm.0.B.std.low.15-Cost,0,1 EA,loss_ratio,0.041,0.043,0.389,0.869
S.ERB.M.spm.0.B.std.low.3-Cost,0,1 EA,loss_ratio,0.001,0.135,0.305,0.819
S.ERB.M.spm.0.B.std.low.35-Cost,0,1 EA,loss_ratio,0.056,0.066,0.389,0.877
S.ERB.M.spm.0.B.std.low.70-Cost,0,1 EA,loss_ratio,0.035,0.104,0.351,0.853
S.ERB.M.spm.0.B.std.med.100-Cost,0,1 EA,loss_ratio,0.073,0.084,0.359,0.884
S.ERB.M.spm.0.B.std.med.15-Cost,0,1 EA,loss_ratio,0.004,0.006,0.395,0.881
S.ERB.M.spm.0.B.std.med.3-Cost,0,1 EA,loss_ratio,0.001,0.114,0.306,0.848
S.ERB.M.spm.0.B.std.med.35-Cost,0,1 EA,loss_ratio,0.035,0.037,0.375,0.879
S.ERB.M.spm.0.B.std.med.70-Cost,0,1 EA,loss_ratio,0.064,0.066,0.373,0.871
S.ERB.M.spm.0.B.sup.hig.100-Cost,0,1 EA,loss_ratio,0.042,0.044,0.468,0.871
S.ERB.M.spm.0.B.sup.hig.15-Cost,0,1 EA,loss_ratio,0.001,0.003,0.478,0.891
S.ERB.M.spm.0.B.sup.hig.3-Cost,0,1 EA,loss_ratio,0.05,0.052,0.408,0.869
S.ERB.M.spm.0.B.sup.hig.35-Cost,0,1 EA,loss_ratio,0.001,0.003,0.461,0.891
S.ERB.M.spm.0.B.sup.hig.70-Cost,0,1 EA,loss_ratio,0.024,0.026,0.476,0.875
S.ERB.M.spm.0.B.sup.low.100-Cost,0,1 EA,loss_ratio,0.046,0.108,0.361,0.849
S.ERB.M.spm.0.B.sup.low.15-Cost,0,1 EA,loss_ratio,0.037,0.039,0.396,0.887
S.ERB.M.spm.0.B.sup.low.3-Cost,0,1 EA,loss_ratio,0.001,0.138,0.3,0.823
S.ERB.M.spm.0.B.sup.low.35-Cost,0,1 EA,loss_ratio,0.062,0.065,0.382,0.876
S.ERB.M.spm.0.B.sup.low.70-Cost,0,1 EA,loss_ratio,0.045,0.099,0.362,0.871
S.ERB.M.spm.0.B.sup.med.100-Cost,0,1 EA,loss_ratio,0.08,0.083,0.366,0.848
S.ERB.M.spm.0.B.sup.med.15-Cost,0,1 EA,loss_ratio,0.004,0.006,0.403,0.885
S.ERB.M.spm.0.B.sup.med.3-Cost,0,1 EA,loss_ratio,0.001,0.103,0.345,0.835
S.ERB.M.spm.0.B.sup.med.35-Cost,0,1 EA,loss_ratio,0.032,0.034,0.398,0.876
S.ERB.M.spm.0.B.sup.med.70-Cost,0,1 EA,loss_ratio,0.06,0.062,0.384,0.869
S.ERB.M.spm.0.C.std.hig.100-Cost,0,1 EA,loss_ratio,0.08,0.082,0.503,0.877
S.ERB.M.spm.0.C.std.hig.15-Cost,0,1 EA,loss_ratio,0.012,0.014,0.515,0.898
S.ERB.M.spm.0.C.std.hig.3-Cost,0,1 EA,loss_ratio,0.022,0.101,0.432,0.865
S.ERB.M.spm.0.C.std.hig.35-Cost,0,1 EA,loss_ratio,0.032,0.034,0.517,0.889
S.ERB.M.spm.0.C.std.hig.70-Cost,0,1 EA,loss_ratio,0.064,0.066,0.515,0.891
S.ERB.M.spm.0.C.std.low.100-Cost,0,1 EA,loss_ratio,0.001,0.145,0.395,0.855
S.ERB.M.spm.0.C.std.low.15-Cost,0,1 EA,loss_ratio,0.021,0.099,0.418,0.895
S.ERB.M.spm.0.C.std.low.3-Cost,0,1 EA,loss_ratio,0.001,0.156,0.268,0.824
S.ERB.M.spm.0.C.std.low.35-Cost,0,1 EA,loss_ratio,0.001,0.129,0.403,0.887
S.ERB.M.spm.0.C.std.low.70-Cost,0,1 EA,loss_ratio,0.001,0.139,0.401,0.872
S.ERB.M.spm.0.C.std.med.100-Cost,0,1 EA,loss_ratio,0.035,0.121,0.399,0.876
S.ERB.M.spm.0.C.std.med.15-Cost,0,1 EA,loss_ratio,0.041,0.043,0.456,0.895
S.ERB.M.spm.0.C.std.med.3-Cost,0,1 EA,loss_ratio,0.001,0.147,0.328,0.849
S.ERB.M.spm.0.C.std.med.35-Cost,0,1 EA,loss_ratio,0.068,0.074,0.44,0.893
S.ERB.M.spm.0.C.std.med.70-Cost,0,1 EA,loss_ratio,0.029,0.116,0.394,0.878
S.ERB.M.spm.0.C.sup.hig.100-Cost,0,1 EA,loss_ratio,0.07,0.072,0.54,0.872
S.ERB.M.spm.0.C.sup.hig.15-Cost,0,1 EA,loss_ratio,0.009,0.011,0.524,0.897
S.ERB.M.spm.0.C.sup.hig.3-Cost,0,1 EA,loss_ratio,0.041,0.088,0.465,0.864
S.ERB.M.spm.0.C.sup.hig.35-Cost,0,1 EA,loss_ratio,0.033,0.035,0.517,0.897
S.ERB.M.spm.0.C.sup.hig.70-Cost,0,1 EA,loss_ratio,0.061,0.063,0.523,0.883
S.ERB.M.spm.0.C.sup.low.100-Cost,0,1 EA,loss_ratio,0.001,0.147,0.397,0.871
S.ERB.M.spm.0.C.sup.low.15-Cost,0,1 EA,loss_ratio,0.029,0.093,0.437,0.902
S.ERB.M.spm.0.C.sup.low.3-Cost,0,1 EA,loss_ratio,0.001,0.157,0.29,0.819
S.ERB.M.spm.0.C.sup.low.35-Cost,0,1 EA,loss_ratio,0.008,0.122,0.424,0.889
S.ERB.M.spm.0.C.sup.low.70-Cost,0,1 EA,loss_ratio,0.024,0.126,0.421,0.872
S.ERB.M.spm.0.C.sup.med.100-Cost,0,1 EA,loss_ratio,0.056,0.108,0.429,0.871
S.ERB.M.spm.0.C.sup.med.15-Cost,0,1 EA,loss_ratio,0.036,0.038,0.464,0.895
S.ERB.M.spm.0.C.sup.med.3-Cost,0,1 EA,loss_ratio,0.001,0.139,0.362,0.844
S.ERB.M.spm.0.C.sup.med.35-Cost,0,1 EA,loss_ratio,0.071,0.073,0.456,0.896
S.ERB.M.spm.0.C.sup.med.70-Cost,0,1 EA,loss_ratio,0.041,0.109,0.407,0.883
S.ERB.M.spm.0.D.std.hig.100-Cost,0,1 EA,loss_ratio,0.051,0.113,0.456,0.824
S.ERB.M.spm.0.D.std.hig.15-Cost,0,1 EA,loss_ratio,0.001,0.149,0.387,0.853
S.ERB.M.spm.0.D.std.hig.3-Cost,0,1 EA,loss_ratio,0.005,0.135,0.403,0.859
S.ERB.M.spm.0.D.std.hig.35-Cost,0,1 EA,loss_ratio,0.006,0.135,0.426,0.829
S.ERB.M.spm.0.D.std.hig.70-Cost,0,1 EA,loss_ratio,0.034,0.123,0.459,0.825
S.ERB.M.spm.0.D.std.low.100-Cost,0,1 EA,loss_ratio,0.001,0.14,0.29,0.75
S.ERB.M.spm.0.D.std.low.15-Cost,0,1 EA,loss_ratio,0.01,0.137,0.139,0.799
S.ERB.M.spm.0.D.std.low.3-Cost,0,1 EA,loss_ratio,0.011,0.137,0.139,0.805
S.ERB.M.spm.0.D.std.low.35-Cost,0,1 EA,loss_ratio,0.001,0.143,0.145,0.789
S.ERB.M.spm.0.D.std.low.70-Cost,0,1 EA,loss_ratio,0.001,0.143,0.212,0.774
S.ERB.M.spm.0.D.std.med.100-Cost,0,1 EA,loss_ratio,0.001,0.143,0.267,0.792
S.ERB.M.spm.0.D.std.med.15-Cost,0,1 EA,loss_ratio,0.005,0.135,0.137,0.818
S.ERB.M.spm.0.D.std.med.3-Cost,0,1 EA,loss_ratio,0.008,0.138,0.14,0.833
S.ERB.M.spm.0.D.std.med.35-Cost,0,1 EA,loss_ratio,0.001,0.142,0.144,0.814
S.ERB.M.spm.0.D.std.med.70-Cost,0,1 EA,loss_ratio,0.001,0.136,0.235,0.793
S.ERB.M.spm.0.D.sup.hig.100-Cost,0,1 EA,loss_ratio,0.034,0.121,0.453,0.837
S.ERB.M.spm.0.D.sup.hig.15-Cost,0,1 EA,loss_ratio,0.006,0.138,0.416,0.857
S.ERB.M.spm.0.D.sup.hig.3-Cost,0,1 EA,loss_ratio,0.017,0.126,0.427,0.858
S.ERB.M.spm.0.D.sup.hig.35-Cost,0,1 EA,loss_ratio,0.055,0.11,0.481,0.824
S.ERB.M.spm.0.D.sup.hig.70-Cost,0,1 EA,loss_ratio,0.056,0.108,0.481,0.828
S.ERB.M.spm.0.D.sup.low.100-Cost,0,1 EA,loss_ratio,0.012,0.136,0.331,0.75
S.ERB.M.spm.0.D.sup.low.15-Cost,0,1 EA,loss_ratio,0.009,0.137,0.139,0.789
S.ERB.M.spm.0.D.sup.low.3-Cost,0,1 EA,loss_ratio,0.022,0.133,0.135,0.819
S.ERB.M.spm.0.D.sup.low.35-Cost,0,1 EA,loss_ratio,0.001,0.142,0.268,0.768
S.ERB.M.spm.0.D.sup.low.70-Cost,0,1 EA,loss_ratio,0.001,0.142,0.289,0.739
S.ERB.M.spm.0.D.sup.med.100-Cost,0,1 EA,loss_ratio,0.001,0.143,0.312,0.785
S.ERB.M.spm.0.D.sup.med.15-Cost,0,1 EA,loss_ratio,0.002,0.139,0.141,0.82
S.ERB.M.spm.0.D.sup.med.3-Cost,0,1 EA,loss_ratio,0.008,0.138,0.14,0.836
S.ERB.M.spm.0.D.sup.med.35-Cost,0,1 EA,loss_ratio,0.001,0.142,0.144,0.805
S.ERB.M.spm.0.D.sup.med.70-Cost,0,1 EA,loss_ratio,0.001,0.143,0.255,0.777
