ID,Incomplete,Quantity-Unit,DV-Unit,DS1-Family,DS1-Theta_0,DS1-Theta_1,DS1-LongLeadTime,DS2-Family,DS2-Theta_0,DS2-Theta_1,DS2-LongLeadTime,DS3-Family,DS3-Theta_0,DS3-Theta_1,DS3-LongLeadTime,DS4-Family,DS4-Theta_0,DS4-Theta_1,DS4-LongLeadTime,DS5-Family,DS5-Theta_0,DS5-Theta_1,DS5-LongLeadTime,DS6-Family,DS6-Theta_0,DS6-Theta_1,DS6-LongLeadTime,DS7-Family,DS7-Theta_0,DS7-Theta_1,DS7-LongLeadTime,DS8-Family,DS8-Theta_0,DS8-Theta_1,DS8-LongLeadTime,DS9-Family,DS9-Theta_0,DS9-Theta_1,DS9-LongLeadTime,DS10-Family,DS10-Theta_0,DS10-Theta_1,DS10-LongLeadTime,DS11-Family,DS11-Theta_0,DS11-Theta_1,DS11-LongLeadTime,DS12-Family,DS12-Theta_0,DS12-Theta_1,DS12-LongLeadTime,DS13-Family,DS13-Theta_0,DS13-Theta_1,DS13-LongLeadTime,DS14-Family,DS14-Theta_0,DS14-Theta_1,DS14-LongLeadTime,DS15-Family,DS15-Theta_0,DS15-Theta_1,DS15-LongLeadTime
D3067.012c-Cost,0,1 EA,US$_2011,normal,"550,450|1,5",0.282524,,normal,"5115,4185|1,5",0.192978,,normal,"4565,3735|1,5",0.182591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D3067.012c-Time,0,1 EA,worker_day,normal,"0.235324,0.117676|1,5",0.377253,0,normal,"6.01766,4.92354|1,5",0.315818,0,normal,"5.37064,4.39416|1,5",0.309579,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.021a-Cost,0,1000 LF,US$_2011,lognormal,"385,315|3,10",0.648767,,lognormal,"2915,2385|3,10",0.405366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.021a-Time,0,1000 LF,worker_day,lognormal,"0.451176,0.368824|3,10",0.695269,0,lognormal,"0.936765,0.313235|3,10",0.476258,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.022a-Cost,0,1000 LF,US$_2011,lognormal,"385,315|3,10",0.648767,,lognormal,"2915,2385|3,10",0.405366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.022a-Time,0,1000 LF,worker_day,lognormal,"0.451176,0.368824|3,10",0.695269,0,lognormal,"0.936765,0.313235|3,10",0.476258,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.023a-Cost,0,1000 LF,US$_2011,lognormal,"385,315|3,10",0.648767,,lognormal,"2915,2385|3,10",0.405366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.023a-Time,0,1000 LF,worker_day,lognormal,"0.451176,0.368824|3,10",0.695269,0,lognormal,"0.936765,0.313235|3,10",0.476258,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.024a-Cost,0,1000 LF,US$_2011,lognormal,"385,315|3,10",0.648767,,lognormal,"2915,2385|3,10",0.405366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.024a-Time,0,1000 LF,worker_day,lognormal,"0.451176,0.368824|3,10",0.695269,0,lognormal,"0.936765,0.313235|3,10",0.476258,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.031a-Cost,0,100 EA,US$_2011,lognormal,"550,450|2,5",0.36654,,lognormal,"550,450|2,5",0.36654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.031a-Time,0,100 EA,worker_day,lognormal,"0.238824,0.121176|2,5",0.443679,0,lognormal,"0.648824,0.531176|2,5",0.443679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.032a-Cost,0,100 EA,US$_2011,lognormal,"550,450|2,5",0.36654,,lognormal,"550,450|2,5",0.36654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.032a-Time,0,100 EA,worker_day,lognormal,"0.238824,0.121176|2,5",0.443679,0,lognormal,"0.648824,0.531176|2,5",0.443679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.033a-Cost,0,100 EA,US$_2011,lognormal,"550,450|2,5",0.36654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.033a-Time,0,100 EA,worker_day,lognormal,"0.648824,0.531176|2,5",0.443679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.034a-Cost,0,100 EA,US$_2011,lognormal,"550,450|2,5",0.36654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.034a-Time,0,100 EA,worker_day,lognormal,"0.648824,0.531176|2,5",0.443679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.041a-Cost,0,100 EA,US$_2011,lognormal,"550,450|2,5",0.36654,,lognormal,"550,450|2,5",0.36654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.041a-Time,0,100 EA,worker_day,lognormal,"0.648824,0.531176|2,5",0.443679,0,lognormal,"0.178824,0.0611765|2,5",0.443679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.042a-Cost,0,100 EA,US$_2011,lognormal,"550,450|2,5",0.36654,,lognormal,"550,450|2,5",0.36654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.042a-Time,0,100 EA,worker_day,lognormal,"0.648824,0.531176|2,5",0.443679,0,lognormal,"0.178824,0.0611765|2,5",0.443679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.053a-Cost,0,100 EA,US$_2011,lognormal,"550,450|2,5",0.36654,,lognormal,"550,450|2,5",0.36654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.053a-Time,0,100 EA,worker_day,lognormal,"0.648824,0.531176|2,5",0.443679,0,lognormal,"0.178824,0.0611765|2,5",0.443679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.054a-Cost,0,100 EA,US$_2011,lognormal,"550,450|2,5",0.36654,,lognormal,"550,450|2,5",0.36654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.054a-Time,0,100 EA,worker_day,lognormal,"0.648824,0.531176|2,5",0.443679,0,lognormal,"0.178824,0.0611765|2,5",0.443679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.063a-Cost,0,100 EA,US$_2011,lognormal,"550,450|2,5",0.36654,,lognormal,"550,450|2,5",0.36654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.063a-Time,0,100 EA,worker_day,lognormal,"0.238824,0.121176|2,5",0.443679,0,lognormal,"0.648824,0.531176|2,5",0.443679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.064a-Cost,0,100 EA,US$_2011,lognormal,"550,450|2,5",0.36654,,lognormal,"550,450|2,5",0.36654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.064a-Time,0,100 EA,worker_day,lognormal,"0.238824,0.121176|2,5",0.443679,0,lognormal,"0.648824,0.531176|2,5",0.443679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.071a-Cost,0,100 EA,US$_2011,lognormal,"550,450|2,5",0.36654,,lognormal,"550,450|2,5",0.36654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.071a-Time,0,100 EA,worker_day,lognormal,"0.238824,0.121176|2,5",0.443679,0,lognormal,"0.648824,0.531176|2,5",0.443679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.072a-Cost,0,100 EA,US$_2011,lognormal,"550,450|2,5",0.36654,,lognormal,"550,450|2,5",0.36654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.072a-Time,0,100 EA,worker_day,lognormal,"0.238824,0.121176|2,5",0.443679,0,lognormal,"0.648824,0.531176|2,5",0.443679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.073a-Cost,0,100 EA,US$_2011,lognormal,"550,450|2,5",0.36654,,lognormal,"550,450|2,5",0.36654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.073a-Time,0,100 EA,worker_day,lognormal,"0.648824,0.531176|2,5",0.443679,0,lognormal,"0.178824,0.0611765|2,5",0.443679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.074a-Cost,0,100 EA,US$_2011,lognormal,"550,450|2,5",0.36654,,lognormal,"550,450|2,5",0.36654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D4011.074a-Time,0,100 EA,worker_day,lognormal,"0.648824,0.531176|2,5",0.443679,0,lognormal,"0.178824,0.0611765|2,5",0.443679,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.011a-Cost,0,1 EA,US$_2011,lognormal,"8332.5,6817.5|1,5",0.187503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.011a-Time,0,1 EA,worker_day,lognormal,"2.67358,0.891224|1,5",0.312502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.011b-Cost,0,1 EA,US$_2011,lognormal,"26675,21825|1,5",0.184467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.011b-Time,0,1 EA,worker_day,lognormal,"7.13234,2.1397|1,5",0.31069,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.011c-Cost,0,1 EA,US$_2011,lognormal,"46970,38430|1,5",0.181228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.011c-Time,0,1 EA,worker_day,lognormal,"10.047,2.51175|1,5",0.308777,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.011d-Cost,0,1 EA,US$_2011,lognormal,"62700,51300|1,5",0.182486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.011d-Time,0,1 EA,worker_day,lognormal,"11.4,2.34705|1,5",0.309518,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013a-Cost,0,1 EA,US$_2011,lognormal,"1100,900|1,5",0.45231,,lognormal,"9432.5,7717.5|1,5",0.218938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013a-Time,0,1 EA,worker_day,lognormal,"1.29415,1.05885|1,5",0.516802,0,lognormal,"11.097,9.07938|1,5",0.332316,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013b-Cost,0,1 EA,US$_2011,lognormal,"8332.5,6817.5|1,5",0.187503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013b-Time,0,1 EA,worker_day,lognormal,"7.96488,6.51672|1,5",0.312502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013c-Cost,0,1 EA,US$_2011,lognormal,"1100,900|1,5",0.45231,,lognormal,"9432.5,7717.5|1,5",0.218938,,lognormal,"8332.5,6817.5|1,5",0.187503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013c-Time,0,1 EA,worker_day,lognormal,"1.05149,0.860312|1,5",0.516802,0,lognormal,"2.45897,0.81965|1,5",0.332316,1,lognormal,"2.17228,0.724119|1,5",0.312502,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013d-Cost,0,1 EA,US$_2011,normal,"1650,1350|1,5",0.398453,,lognormal,"28325,23175|1,5",0.197362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013d-Time,0,1 EA,worker_day,normal,"1.57718,1.29042|1,5",0.470388,0,lognormal,"6.1535,1.84605|1,5",0.318515,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013e-Cost,0,1 EA,US$_2011,lognormal,"26675,21825|1,5",0.184467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013e-Time,0,1 EA,worker_day,lognormal,"5.79501,1.7385|1,5",0.31069,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013f-Cost,0,1 EA,US$_2011,normal,"1650,1350|1,5",0.398453,,lognormal,"28325,23175|1,5",0.197362,,lognormal,"26675,21825|1,5",0.184467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013f-Time,0,1 EA,worker_day,normal,"1.57718,1.29042|1,5",0.470388,0,lognormal,"6.1535,1.84605|1,5",0.318515,1,lognormal,"5.79501,1.7385|1,5",0.31069,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013g-Cost,0,1 EA,US$_2011,normal,"2420,1980|1,5",0.296982,,lognormal,"49390,40410|1,5",0.186899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013g-Time,0,1 EA,worker_day,normal,"2.31319,1.89261|1,5",0.388198,0,lognormal,"8.58381,2.14595|1,5",0.31214,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013h-Cost,0,1 EA,US$_2011,lognormal,"46970,38430|1,5",0.181228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013h-Time,0,1 EA,worker_day,lognormal,"8.16322,2.0408|1,5",0.308777,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013i-Cost,0,1 EA,US$_2011,normal,"2420,1980|1,5",0.296982,,lognormal,"49390,40410|1,5",0.186899,,lognormal,"46970,38430|1,5",0.181228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013i-Time,0,1 EA,worker_day,normal,"2.31319,1.89261|1,5",0.388198,0,lognormal,"8.58381,2.14595|1,5",0.31214,1,lognormal,"8.16322,2.0408|1,5",0.308777,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013j-Cost,0,1 EA,US$_2011,lognormal,"2640,2160|1,5",0.288523,,lognormal,"65340,53460|1,5",0.186735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013j-Time,0,1 EA,worker_day,lognormal,"2.52351,2.06469|1,5",0.381766,0,lognormal,"9.65254,1.9873|1,5",0.312041,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013k-Cost,0,1 EA,US$_2011,lognormal,"62700,51300|1,5",0.182486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013k-Time,0,1 EA,worker_day,lognormal,"9.26253,1.907|1,5",0.309518,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013l-Cost,0,1 EA,US$_2011,lognormal,"2640,2160|1,5",0.288523,,lognormal,"65340,53460|1,5",0.186735,,lognormal,"62700,51300|1,5",0.182486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5011.013l-Time,0,1 EA,worker_day,lognormal,"2.52351,2.06469|1,5",0.381766,0,lognormal,"9.65254,1.9873|1,5",0.312041,1,lognormal,"9.26253,1.907|1,5",0.309518,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.013a-Cost,0,1 EA,US$_2011,normal,"4565,3735|1,5",0.182591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.013a-Time,0,1 EA,worker_day,normal,"1.95294,0.976465|1,5",0.30958,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.013b-Cost,0,1 EA,US$_2011,normal,"550,450|1,5",0.282524,,normal,"5115,4185|1,5",0.192978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.013b-Time,0,1 EA,worker_day,normal,"0.647024,0.529376|1,5",0.377253,0,normal,"1.64116,0.54705|1,5",0.315818,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.013c-Cost,0,1 EA,US$_2011,normal,"4565,3735|1,5",0.182591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.013c-Time,0,1 EA,worker_day,normal,"5.37064,4.39416|1,5",0.30958,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.013d-Cost,0,1 EA,US$_2011,normal,"550,450|1,5",0.282524,,normal,"5115,4185|1,5",0.192978,,normal,"4565,3735|1,5",0.182591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.013d-Time,0,1 EA,worker_day,normal,"0.647024,0.529376|1,5",0.377253,0,normal,"1.64116,0.54705|1,5",0.315818,0,normal,"1.46474,0.488265|1,5",0.309579,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.021a-Cost,0,1 EA,US$_2011,lognormal,"10202.5,8347.5|1,5",0.157199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.021a-Time,0,1 EA,worker_day,lognormal,"3.27358,1.09122|1,5",0.295316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.021b-Cost,0,1 EA,US$_2011,normal,"19030,15570|1,5",0.0617281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.021b-Time,0,1 EA,worker_day,normal,"5.08819,1.52645|1,5",0.257508,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.021c-Cost,0,1 EA,US$_2011,normal,"32560,26640|1,5",0.0728037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.021c-Time,0,1 EA,worker_day,normal,"6.96475,1.7412|1,5",0.260385,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.021d-Cost,0,1 EA,US$_2011,normal,"56540,46260|1,5",0.0682835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.021d-Time,0,1 EA,worker_day,normal,"10.28,2.11645|1,5",0.259158,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023a-Cost,0,1 EA,US$_2011,normal,"550,450|1,5",0.282524,,lognormal,"10752.5,8797.5|1,5",0.163097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023a-Time,0,1 EA,worker_day,normal,"0.647024,0.529376|1,5",0.377253,0,lognormal,"3.45,1.15|1,5",0.298498,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023b-Cost,0,1 EA,US$_2011,lognormal,"10202.5,8347.5|1,5",0.157199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023b-Time,0,1 EA,worker_day,lognormal,"3.27358,1.09122|1,5",0.295316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023c-Cost,0,1 EA,US$_2011,normal,"550,450|1,5",0.282524,,lognormal,"10752.5,8797.5|1,5",0.163097,,lognormal,"10202.5,8347.5|1,5",0.157199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023c-Time,0,1 EA,worker_day,normal,"0.647024,0.529376|1,5",0.377253,0,lognormal,"3.45,1.15|1,5",0.298498,0,lognormal,"3.27358,1.09122|1,5",0.295316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023d-Cost,0,1 EA,US$_2011,lognormal,"880,720|1,5",0.413752,,lognormal,"19910,16290|1,5",0.186586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023d-Time,0,1 EA,worker_day,lognormal,"1.03532,0.847082|1,5",0.483416,0,lognormal,"5.32351,1.59705|1,5",0.311952,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023e-Cost,0,1 EA,US$_2011,normal,"19030,15570|1,5",0.0617281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023e-Time,0,1 EA,worker_day,normal,"5.08819,1.52645|1,5",0.257508,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023f-Cost,0,1 EA,US$_2011,lognormal,"880,720|1,5",0.413752,,lognormal,"19910,16290|1,5",0.186586,,normal,"19030,15570|1,5",0.0617277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023f-Time,0,1 EA,worker_day,lognormal,"1.03532,0.847082|1,5",0.483416,0,lognormal,"5.32351,1.59705|1,5",0.311952,0,normal,"5.08819,1.52645|1,5",0.257508,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023g-Cost,0,1 EA,US$_2011,lognormal,"1320,1080|1,5",0.335162,,lognormal,"33880,27720|1,5",0.194005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023g-Time,0,1 EA,worker_day,lognormal,"1.55298,1.27062|1,5",0.418131,0,lognormal,"7.24703,1.81175|1,5",0.316446,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023h-Cost,0,1 EA,US$_2011,normal,"32560,26640|1,5",0.0728037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023h-Time,0,1 EA,worker_day,normal,"6.96475,1.7412|1,5",0.260385,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023i-Cost,0,1 EA,US$_2011,lognormal,"1320,1080|1,5",0.335162,,lognormal,"33880,27720|1,5",0.194005,,normal,"32560,26640|1,5",0.0728026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023i-Time,0,1 EA,worker_day,lognormal,"1.55298,1.27062|1,5",0.418131,0,lognormal,"7.24703,1.81175|1,5",0.316446,0,normal,"6.96475,1.7412|1,5",0.260385,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023j-Cost,0,1 EA,US$_2011,lognormal,"1320,1080|1,5",0.335162,,lognormal,"57860,47340|1,5",0.185913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023j-Time,0,1 EA,worker_day,lognormal,"1.55298,1.27062|1,5",0.418131,0,lognormal,"10.52,2.1659|1,5",0.31155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023k-Cost,0,1 EA,US$_2011,normal,"56540,46260|1,5",0.0682835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023k-Time,0,1 EA,worker_day,normal,"10.28,2.11645|1,5",0.259158,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023l-Cost,0,1 EA,US$_2011,lognormal,"1320,1080|1,5",0.335162,,lognormal,"57860,47340|1,5",0.185913,,normal,"56540,46260|1,5",0.068283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.023l-Time,0,1 EA,worker_day,lognormal,"1.55298,1.27062|1,5",0.418131,0,lognormal,"10.52,2.1659|1,5",0.31155,1,normal,"10.28,2.11645|1,5",0.259157,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.031a-Cost,0,1 EA,US$_2011,lognormal,"12057.5,8347.5|1,5",0.157199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5012.031a-Time,0,1 EA,worker_day,lognormal,"5.45593,1.09122|1,5",0.295316,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
